INFO 2024-03-25 19:35:22,807 autoreload 10987 8144264896 Watching for file changes with StatReloader
INFO 2024-03-25 23:40:29,702 dataReader 15837 6205124608 Added new course to the database: Nursing Fundamentals Lab
INFO 2024-03-25 23:40:29,704 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,704 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,706 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,710 dataReader 15837 6205124608 Added new course to the database: Illness Across the Lifespan I
INFO 2024-03-25 23:40:29,711 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,712 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,714 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,717 dataReader 15837 6205124608 Added new course to the database: Illness Across the Lifespan I
INFO 2024-03-25 23:40:29,718 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,721 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,723 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,727 dataReader 15837 6205124608 Added new course to the database: Nursing Clinical Lab
INFO 2024-03-25 23:40:29,728 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,729 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,732 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,736 dataReader 15837 6205124608 Added new course to the database: Nursing Clinical Lab
INFO 2024-03-25 23:40:29,737 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,738 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,740 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,744 dataReader 15837 6205124608 Added new course to the database: Nursing Clinical Lab
INFO 2024-03-25 23:40:29,745 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,746 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,749 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,752 dataReader 15837 6205124608 Added new course to the database: Nursing Clinical Lab
INFO 2024-03-25 23:40:29,754 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,756 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,759 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,763 dataReader 15837 6205124608 Added new course to the database: Psychosocial Health
INFO 2024-03-25 23:40:29,764 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,765 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,767 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,771 dataReader 15837 6205124608 Added new course to the database: Pathophysiology & Pharm. Part2
INFO 2024-03-25 23:40:29,772 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,773 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,775 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,779 dataReader 15837 6205124608 Added new course to the database: Care Family Part I + Lab&clinc
INFO 2024-03-25 23:40:29,781 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,782 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,784 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,788 dataReader 15837 6205124608 Added new course to the database: Illness Across the Lifespan I
INFO 2024-03-25 23:40:29,789 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,790 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,792 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,796 dataReader 15837 6205124608 Added new course to the database: Illness Across the Lifespan I
INFO 2024-03-25 23:40:29,797 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,799 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,802 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,806 dataReader 15837 6205124608 Added new course to the database: Nursing Assessment Lab
INFO 2024-03-25 23:40:29,807 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,808 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,810 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,813 dataReader 15837 6205124608 Added new course to the database: Nursing Assessment Lab
INFO 2024-03-25 23:40:29,815 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,815 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,817 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,821 dataReader 15837 6205124608 Added new course to the database: Nursing Assessment Lab
INFO 2024-03-25 23:40:29,822 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,823 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,825 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,828 dataReader 15837 6205124608 Added new course to the database: Nursing Assessment Lab
INFO 2024-03-25 23:40:29,830 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,832 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,835 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,840 dataReader 15837 6205124608 Added new course to the database: Clinical Nursing Care I PartA
INFO 2024-03-25 23:40:29,842 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,844 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,847 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,852 dataReader 15837 6205124608 Added new course to the database: Clinical Nursing Care I PartA
INFO 2024-03-25 23:40:29,856 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,860 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,864 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,869 dataReader 15837 6205124608 Added new course to the database: Psychosocial Health
INFO 2024-03-25 23:40:29,871 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,872 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,876 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,882 dataReader 15837 6205124608 Added new course to the database: Evidnce Based Rsrch Methd(WI)
INFO 2024-03-25 23:40:29,884 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,886 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,889 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,896 dataReader 15837 6205124608 Added new course to the database: Social Problems
INFO 2024-03-25 23:40:29,898 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,900 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,903 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,909 dataReader 15837 6205124608 Added new course to the database: Evidnce Based Rsrch Methd(WI)
INFO 2024-03-25 23:40:29,912 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,913 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,916 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,922 dataReader 15837 6205124608 Added new course to the database: Introduction to Sociology
INFO 2024-03-25 23:40:29,925 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,927 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,930 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,936 dataReader 15837 6205124608 Added new course to the database: Social Psychology (ND)
INFO 2024-03-25 23:40:29,939 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,941 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,945 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,952 dataReader 15837 6205124608 Added new course to the database: Special Topic
INFO 2024-03-25 23:40:29,953 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,954 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,957 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,962 dataReader 15837 6205124608 Added new course to the database: Dante's Divine Comedy
INFO 2024-03-25 23:40:29,964 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,969 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,974 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,982 dataReader 15837 6205124608 Added new course to the database: Epistemology
INFO 2024-03-25 23:40:29,984 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,986 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:29,990 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:29,997 dataReader 15837 6205124608 Added new course to the database: Basic Communication
INFO 2024-03-25 23:40:29,998 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:29,999 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,002 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,008 dataReader 15837 6205124608 Added new course to the database: Environmental Impact Assessmnt
INFO 2024-03-25 23:40:30,011 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,013 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,018 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,025 dataReader 15837 6205124608 Added new course to the database: Perspectives in Philosophy
INFO 2024-03-25 23:40:30,028 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,030 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,035 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,044 dataReader 15837 6205124608 Added new course to the database: Research Seminar in History
INFO 2024-03-25 23:40:30,045 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,047 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,050 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,055 dataReader 15837 6205124608 Added new course to the database: Modern African History CD/GD
INFO 2024-03-25 23:40:30,057 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,058 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,061 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,066 dataReader 15837 6205124608 Added new course to the database: Interwar Europe:WW1 to Hitler
INFO 2024-03-25 23:40:30,068 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,069 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,072 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,077 dataReader 15837 6205124608 Added new course to the database: Digital Video Production
INFO 2024-03-25 23:40:30,079 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,080 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,083 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,088 dataReader 15837 6205124608 Added new course to the database: Job Search Course 9/5-12/14
INFO 2024-03-25 23:40:30,089 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,090 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,093 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,099 dataReader 15837 6205124608 Added new course to the database: Career Explore Fr/So 9/7-12/14
INFO 2024-03-25 23:40:30,103 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,106 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,109 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,113 dataReader 15837 6205124608 Added new course to the database: Earth Science
INFO 2024-03-25 23:40:30,115 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,116 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,118 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,121 dataReader 15837 6205124608 Added new course to the database: Earth Science
INFO 2024-03-25 23:40:30,122 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,124 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,127 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,131 dataReader 15837 6205124608 Added new course to the database: Theological Foundations
INFO 2024-03-25 23:40:30,133 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,134 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,138 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,146 dataReader 15837 6205124608 Added new course to the database: Health Politics & Policy (WI)
INFO 2024-03-25 23:40:30,149 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,151 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,155 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,162 dataReader 15837 6205124608 Added new course to the database: Chamber Choir-Audition Only
INFO 2024-03-25 23:40:30,164 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,166 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,171 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,175 dataReader 15837 6205124608 Added new course to the database: Drawing
INFO 2024-03-25 23:40:30,177 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,178 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,181 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,186 dataReader 15837 6205124608 Added new course to the database: Art History Ancient-13th Cent
INFO 2024-03-25 23:40:30,188 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,188 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,191 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,197 dataReader 15837 6205124608 Added new course to the database: Acrylic Painting
INFO 2024-03-25 23:40:30,199 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,202 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,205 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,210 dataReader 15837 6205124608 Added new course to the database: Teaching Eng on the Sec Level
INFO 2024-03-25 23:40:30,211 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,212 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,215 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,219 dataReader 15837 6205124608 Added new course to the database: Modern Social Theory
INFO 2024-03-25 23:40:30,221 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,222 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,224 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,229 dataReader 15837 6205124608 Added new course to the database: Basic Communication
INFO 2024-03-25 23:40:30,231 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,233 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,236 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,242 dataReader 15837 6205124608 Added new course to the database: Intro Native Am Studies(CDND)
INFO 2024-03-25 23:40:30,244 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,246 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,249 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,256 dataReader 15837 6205124608 Added new course to the database: Intro Native Am Studies(CDND)
INFO 2024-03-25 23:40:30,258 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,259 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,262 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,267 dataReader 15837 6205124608 Added new course to the database: Sociology of Death
INFO 2024-03-25 23:40:30,268 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,270 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,273 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,277 dataReader 15837 6205124608 Added new course to the database: Crime & Criminology (ND)
INFO 2024-03-25 23:40:30,279 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,282 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,287 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,294 dataReader 15837 6205124608 Added new course to the database: Theological Foundations
INFO 2024-03-25 23:40:30,297 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,298 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,300 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,305 dataReader 15837 6205124608 Added new course to the database: Theological Foundations
INFO 2024-03-25 23:40:30,307 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,308 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,311 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,316 dataReader 15837 6205124608 Added new course to the database: Theological Foundations
INFO 2024-03-25 23:40:30,318 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,319 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,322 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,330 dataReader 15837 6205124608 Added new course to the database: Introduction to Sociology
INFO 2024-03-25 23:40:30,333 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,335 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,339 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,344 dataReader 15837 6205124608 Added new course to the database: Theological Foundations
INFO 2024-03-25 23:40:30,345 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,346 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,349 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,354 dataReader 15837 6205124608 Added new course to the database: Nineteenth-Century Europe
INFO 2024-03-25 23:40:30,356 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,357 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,360 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,365 dataReader 15837 6205124608 Added new course to the database: Introduction to Sociology
INFO 2024-03-25 23:40:30,367 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,370 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,374 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,381 dataReader 15837 6205124608 Added new course to the database: Research Methods Seminar
INFO 2024-03-25 23:40:30,383 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,384 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,387 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,392 dataReader 15837 6205124608 Added new course to the database: Land & Stream Restoration
INFO 2024-03-25 23:40:30,394 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,395 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,398 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,404 dataReader 15837 6205124608 Added new course to the database: Senior Seminar (WI)
INFO 2024-03-25 23:40:30,407 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,409 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,414 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,421 dataReader 15837 6205124608 Added new course to the database: Elementary Spanish I
INFO 2024-03-25 23:40:30,424 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,426 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,430 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,435 dataReader 15837 6205124608 Added new course to the database: Waging Peace in a Conflicted W
INFO 2024-03-25 23:40:30,436 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,437 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,440 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,445 dataReader 15837 6205124608 Added new course to the database: Intro to Public Relations $
INFO 2024-03-25 23:40:30,448 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,452 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,456 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,465 dataReader 15837 6205124608 Added new course to the database: Ethics
INFO 2024-03-25 23:40:30,468 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,471 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,476 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,484 dataReader 15837 6205124608 Added new course to the database: U. S. Foreign Policy
INFO 2024-03-25 23:40:30,486 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,487 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,491 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,496 dataReader 15837 6205124608 Added new course to the database: Ethics
INFO 2024-03-25 23:40:30,498 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,499 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,504 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,513 dataReader 15837 6205124608 Added new course to the database: Fighting, Writing, & Virture
INFO 2024-03-25 23:40:30,515 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,518 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,523 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,529 dataReader 15837 6205124608 Added new course to the database: Literature in Translation
INFO 2024-03-25 23:40:30,531 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,532 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,536 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,543 dataReader 15837 6205124608 Added new course to the database: Workplace Writing (WI)
INFO 2024-03-25 23:40:30,546 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,549 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,554 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,563 dataReader 15837 6205124608 Added new course to the database: Elections/Pol Parties/Pub Opin
INFO 2024-03-25 23:40:30,566 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,568 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,573 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,582 dataReader 15837 6205124608 Added new course to the database: Theology & Gender
INFO 2024-03-25 23:40:30,586 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,588 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,594 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,603 dataReader 15837 6205124608 Added new course to the database: Medieval History
INFO 2024-03-25 23:40:30,612 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,617 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,623 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,631 dataReader 15837 6205124608 Added new course to the database: Stagecraft
INFO 2024-03-25 23:40:30,636 dataReader 15837 6205124608 Loading new data started for term 2024FA
INFO 2024-03-25 23:40:30,640 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:40:30,651 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:40:30,659 dataReader 15837 6205124608 Added new course to the database: Stagecraft
INFO 2024-03-25 23:40:30,659 views 15837 6205124608 Data reader loaded data into database - User: 
INFO 2024-03-25 23:40:30,661 basehttp 15837 6205124608 "POST /load/ HTTP/1.1" 200 0
INFO 2024-03-25 23:40:34,849 views 15837 6221950976 Term accessed by root
INFO 2024-03-25 23:40:34,849 views 15837 6205124608 Courses accessed by root
INFO 2024-03-25 23:40:34,852 basehttp 15837 6221950976 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 23:40:37,867 basehttp 15837 6205124608 "GET //courses/ HTTP/1.1" 200 684701
INFO 2024-03-25 23:40:38,914 basehttp 15837 6221950976 "OPTIONS /buildings/ HTTP/1.1" 200 0
INFO 2024-03-25 23:40:38,917 basehttp 15837 6255603712 "OPTIONS /classrooms/ HTTP/1.1" 200 0
INFO 2024-03-25 23:40:38,917 basehttp 15837 6238777344 "OPTIONS /floors/ HTTP/1.1" 200 0
INFO 2024-03-25 23:40:38,948 views 15837 6221950976 Buildings accessed by root
INFO 2024-03-25 23:40:38,948 views 15837 6255603712 Classrooms  accessed by root
INFO 2024-03-25 23:40:38,956 views 15837 6238777344 Floors accessed by root
INFO 2024-03-25 23:40:38,956 basehttp 15837 6221950976 "GET /buildings/ HTTP/1.1" 200 1019
